satisfaction	marital	income	age	religious	onlyMyReligion	religionRules	armyRules	continent	region
10	1	7	49	1	3	3	3	Americas	170
10	2	1	52	1	3	2	2	Americas	170
10	4	5	45	1	2	2	3	Americas	170
10	1	8	49	1	2	3	2	Americas	170
8	2	7	38	1	2	3	2	Americas	170
10	6	7	18	1	2	2	1	Americas	170
10	6	5	42	2	3	3	3	Americas	170
4	4	4	32	1	3	2	2	Americas	170
10	2	7	27	1	2	2	3	Americas	170
10	6	2	44	1	3	2	3	Americas	170
9	2	5	47	1	3	3	2	Americas	170
10	1	5	59	1	3	-1	3	Americas	170
9	1	6	67	1	4	3	2	Americas	170
10	1	3	31	1	4	-1	3	Americas	170
10	6	6	45	1	3	3	3	Americas	170
7	2	5	40	1	4	2	1	Americas	170
5	6	1	35	2	3	4	1	Americas	170
8	6	6	62	2	3	3	2	Americas	170
10	4	1	60	1	4	1	3	Americas	170
9	2	1	48	1	3	3	3	Americas	170
5	1	4	46	1	3	2	3	Americas	170
5	1	5	45	1	2	3	-1	Americas	170
9	6	-1	43	1	2	2	2	Americas	170
10	6	7	48	1	4	2	2	Americas	170
9	4	3	53	1	3	2	2	Americas	170
10	6	1	36	1	4	3	2	Americas	170
10	2	1	52	1	3	2	3	Americas	170
10	6	5	21	1	3	3	3	Americas	170
10	2	4	36	3	2	3	2	Americas	170
8	1	8	24	1	3	2	2	Americas	170
8	6	6	30	1	3	3	3	Americas	170
7	2	5	19	1	3	3	2	Americas	170
7	4	6	30	1	3	3	4	Americas	170
8	2	5	32	1	3	3	2	Americas	170
9	1	7	57	1	3	2	2	Americas	170
10	1	8	56	1	3	2	2	Americas	170
10	4	7	76	1	3	2	3	Americas	170
10	1	3	62	1	3	3	-1	Americas	170
7	2	5	29	2	4	3	2	Americas	170
10	1	5	59	1	3	1	1	Americas	170
7	1	7	41	1	3	3	2	Americas	170
5	6	3	26	1	3	2	2	Americas	170
7	1	7	55	2	4	3	4	Americas	170
10	2	6	21	3	3	3	2	Americas	170
9	1	5	56	1	3	2	3	Americas	170
10	1	4	45	1	3	2	3	Americas	170
9	1	6	50	1	1	2	2	Americas	170
10	1	5	77	2	-1	2	-1	Americas	170
5	1	2	52	1	1	1	2	Americas	170
9	6	7	25	1	4	4	2	Americas	170
8	6	7	39	1	2	3	1	Americas	170
8	2	7	29	1	3	2	-1	Americas	170
8	2	6	52	1	3	3	2	Americas	170
9	1	5	57	1	3	2	2	Americas	170
10	2	3	24	1	3	2	3	Americas	170
9	2	7	42	1	3	2	-1	Americas	170
8	2	7	34	2	3	2	2	Americas	170
10	6	4	62	1	4	4	3	Americas	170
10	6	7	41	1	1	2	3	Americas	170
7	1	7	41	1	4	1	2	Americas	170
10	4	6	48	1	1	4	4	Americas	170
10	1	8	39	1	2	1	2	Americas	170
8	1	8	53	1	3	2	2	Americas	170
9	1	5	71	1	3	2	2	Americas	170
9	1	8	76	1	3	4	3	Americas	170
9	3	6	70	1	2	2	3	Americas	170
9	6	8	18	1	2	2	2	Americas	170
8	6	8	22	1	4	3	3	Americas	170
10	2	6	34	2	2	3	2	Americas	170
9	2	2	63	1	3	2	3	Americas	170
9	6	5	18	1	3	2	3	Americas	170
9	4	3	62	1	3	2	2	Americas	170
10	6	5	18	1	3	2	2	Americas	170
6	6	5	21	1	2	2	3	Americas	170
8	6	4	23	1	3	-1	3	Americas	170
8	6	6	38	1	4	3	4	Americas	170
8	6	5	53	1	3	4	-1	Americas	170
8	4	7	60	1	3	2	2	Americas	170
4	6	9	20	1	4	2	3	Americas	170
8	1	7	33	1	3	2	3	Americas	170
7	1	5	76	1	3	2	2	Americas	170
7	1	4	75	2	1	2	3	Americas	170
9	1	8	74	2	1	2	-1	Americas	170
7	2	4	37	1	1	1	-1	Americas	170
3	6	3	32	1	1	1	1	Americas	170
7	1	2	32	1	1	2	2	Americas	170
10	6	5	26	1	2	1	2	Americas	170
7	2	5	22	1	2	2	3	Americas	170
6	3	3	42	1	2	2	2	Americas	170
8	2	5	25	2	4	2	1	Americas	170
8	2	4	44	1	1	1	1	Americas	170
8	1	7	32	2	2	2	2	Americas	170
9	3	4	69	1	3	1	1	Americas	170
9	3	4	59	1	2	3	2	Americas	170
10	6	8	22	2	3	3	2	Americas	170
9	2	2	61	2	4	4	2	Americas	170
9	1	2	55	1	1	1	1	Americas	170
4	4	3	59	1	1	-1	4	Americas	170
8	6	4	40	1	2	2	2	Americas	170
8	1	3	68	1	1	1	4	Americas	170
8	4	5	44	1	2	2	1	Americas	170
10	2	3	33	1	3	1	2	Americas	170
5	4	5	60	1	1	-1	-1	Americas	170
10	2	-1	26	1	-1	-2	2	Americas	170
9	6	4	25	1	2	2	1	Americas	170
8	6	4	20	2	3	-1	-1	Americas	170
7	4	5	32	1	2	2	2	Americas	170
10	6	6	39	1	4	4	3	Americas	170
10	2	5	48	1	3	3	2	Americas	170
10	1	5	49	1	3	3	4	Americas	170
10	1	5	26	1	3	2	1	Americas	170
8	4	7	52	2	4	3	3	Americas	170
10	2	7	53	1	2	1	3	Americas	170
10	1	7	70	1	2	4	4	Americas	170
6	6	4	22	1	3	3	2	Americas	170
10	2	7	27	1	3	3	2	Americas	170
10	1	7	65	1	3	3	3	Americas	170
8	6	4	39	1	2	2	-1	Americas	170
10	1	3	60	1	3	2	1	Americas	170
10	2	5	36	1	2	2	1	Americas	170
10	1	5	50	1	3	1	3	Americas	170
10	6	4	29	1	4	2	3	Americas	170
9	2	5	33	1	4	4	3	Americas	170
9	2	3	22	2	3	-1	3	Americas	170
9	6	8	21	1	3	2	2	Americas	170
10	2	6	45	1	3	3	2	Americas	170
10	2	5	49	2	3	2	3	Americas	170
10	1	5	52	2	2	1	4	Americas	170
9	6	5	35	2	4	3	2	Americas	170
9	1	4	45	1	3	2	4	Americas	170
9	4	3	37	1	3	2	3	Americas	170
10	4	6	31	1	3	2	3	Americas	170
4	1	4	60	1	3	4	3	Americas	170
10	3	5	25	1	4	3	4	Americas	170
9	1	3	50	1	1	2	3	Americas	170
8	4	8	51	1	2	3	4	Americas	170
9	1	6	64	1	3	2	3	Americas	170
9	1	6	64	1	3	2	3	Americas	170
8	2	4	47	1	3	2	3	Americas	170
10	2	3	38	2	2	2	2	Americas	170
8	2	2	31	2	3	2	3	Americas	170
10	2	3	18	2	1	1	3	Americas	170
9	6	9	19	2	3	4	3	Americas	170
9	1	4	40	1	3	2	3	Americas	170
9	4	7	50	1	3	3	2	Americas	170
10	6	6	26	1	1	2	2	Americas	170
10	1	7	19	1	2	3	3	Americas	170
9	2	3	56	1	2	3	4	Americas	170
7	1	3	60	2	3	2	3	Americas	170
10	2	3	57	2	3	2	3	Americas	170
9	1	6	82	1	3	2	2	Americas	170
7	2	7	58	1	2	3	-1	Americas	170
8	4	7	40	2	3	2	2	Americas	170
10	4	4	47	1	3	1	1	Americas	170
8	1	4	31	1	1	1	2	Americas	170
8	6	-1	18	-1	-1	2	-1	Americas	170
3	2	6	42	1	4	4	4	Americas	170
10	1	8	24	1	4	2	-1	Americas	170
7	2	5	58	1	1	1	3	Americas	170
9	2	4	29	1	4	3	2	Americas	170
8	1	4	68	1	2	1	1	Americas	170
8	2	3	34	1	-1	3	2	Americas	170
8	2	6	32	1	1	2	3	Americas	170
9	6	7	18	1	4	3	3	Americas	170
8	6	5	20	1	4	3	2	Americas	170
10	1	6	54	1	2	1	2	Americas	170
10	6	8	21	2	3	1	2	Americas	170
10	2	6	43	1	2	2	2	Americas	170
10	1	4	67	1	3	2	2	Americas	170
10	2	5	18	1	1	1	3	Americas	170
7	4	5	60	1	3	2	1	Americas	170
10	1	7	22	1	1	2	2	Americas	170
8	6	-1	18	2	2	3	2	Americas	170
8	5	4	60	-1	1	2	1	Americas	170
8	6	7	40	1	1	2	1	Americas	170
8	1	4	66	1	3	2	2	Americas	170
5	1	5	29	1	1	2	2	Americas	170
10	6	7	20	1	1	1	3	Americas	170
8	1	6	24	1	2	2	2	Americas	170
9	2	5	29	1	-2	3	3	Americas	170
10	6	3	42	1	2	2	2	Americas	170
8	2	5	33	1	4	2	2	Americas	170
10	3	8	29	1	1	2	1	Americas	170
10	1	8	49	1	3	2	4	Americas	170
9	1	8	66	2	-2	4	3	Americas	170
7	1	8	27	1	4	3	4	Americas	170
10	4	6	49	1	2	2	3	Americas	170
5	4	4	29	1	2	2	2	Americas	170
8	6	6	25	1	3	3	3	Americas	170
10	2	7	33	1	4	3	3	Americas	170
7	2	6	41	1	2	2	4	Americas	170
10	1	7	53	1	2	3	2	Americas	170
9	1	7	48	1	4	4	1	Americas	170
7	5	6	62	1	1	1	1	Americas	170
9	1	7	19	1	4	4	4	Americas	170
10	2	9	24	1	3	1	4	Americas	170
7	6	6	24	2	2	3	4	Americas	170
10	6	5	18	1	3	3	2	Americas	170
7	6	6	38	1	4	3	4	Americas	170
8	2	6	30	1	4	4	2	Americas	170
10	2	6	29	1	2	2	4	Americas	170
10	6	6	19	1	3	2	2	Americas	170
10	2	8	58	1	3	1	2	Americas	170
10	2	7	32	1	2	2	3	Americas	170
10	2	4	37	1	3	3	2	Americas	170
3	5	6	76	1	1	1	2	Americas	170
7	6	7	20	2	3	3	2	Americas	170
10	6	6	51	1	2	2	2	Americas	170
7	6	3	23	1	2	3	-1	Americas	170
7	2	6	44	1	4	-1	4	Americas	170
9	6	5	71	1	3	2	-1	Americas	170
6	5	2	77	1	1	1	3	Americas	170
9	2	6	33	1	4	3	3	Americas	170
7	2	4	27	1	3	1	3	Americas	170
10	6	3	60	1	4	4	2	Americas	170
10	1	3	53	1	2	2	2	Americas	170
7	2	5	40	2	3	2	2	Americas	170
8	1	6	59	1	3	3	3	Americas	170
8	2	5	22	1	3	-1	-1	Americas	170
8	2	6	48	1	3	3	4	Americas	170
8	4	3	29	1	2	2	2	Americas	170
10	4	4	21	1	2	2	3	Americas	170
9	2	6	29	1	3	3	3	Americas	170
6	4	5	69	1	2	2	3	Americas	170
10	2	5	59	1	4	4	3	Americas	170
8	2	5	51	1	2	2	2	Americas	170
9	1	6	63	1	3	2	2	Americas	170
8	2	6	28	1	3	3	2	Americas	170
9	1	6	70	2	3	2	3	Americas	170
9	2	8	26	1	2	2	2	Americas	170
8	2	6	56	1	2	2	2	Americas	170
8	2	5	45	1	3	-1	-1	Americas	170
8	6	7	24	1	3	3	2	Americas	170
10	1	4	36	1	2	1	3	Americas	170
6	2	4	28	1	3	3	3	Americas	170
10	2	7	53	1	2	2	2	Americas	170
10	1	6	29	1	3	1	3	Americas	170
4	1	5	61	1	3	2	3	Americas	170
6	2	7	31	1	2	2	3	Americas	170
9	4	3	66	1	2	2	2	Americas	170
7	4	4	31	1	3	3	3	Americas	170
10	6	6	22	1	3	3	2	Americas	170
5	2	6	33	1	2	2	3	Americas	170
8	6	7	25	1	2	3	3	Americas	170
8	6	8	42	1	1	1	1	Americas	170
8	2	2	32	1	3	3	3	Americas	170
9	6	5	49	1	2	2	3	Americas	170
9	6	6	22	1	3	2	2	Americas	170
10	5	6	81	1	2	-1	2	Americas	170
7	6	6	23	1	3	3	1	Americas	170
10	1	7	61	1	3	3	3	Americas	170
10	6	4	32	1	1	1	2	Americas	170
8	6	5	30	1	4	4	2	Americas	170
9	6	7	26	1	2	2	3	Americas	170
8	6	7	29	2	-2	4	3	Americas	170
10	6	10	22	1	-1	4	4	Americas	170
9	1	6	56	1	1	1	1	Americas	170
8	1	6	46	2	4	4	3	Americas	170
10	1	7	52	1	1	-1	2	Americas	170
9	1	6	22	1	3	2	4	Americas	170
8	1	7	32	1	2	2	3	Americas	170
7	6	6	19	1	2	2	2	Americas	170
10	6	5	35	1	2	2	4	Americas	170
10	1	6	28	1	4	4	4	Americas	170
9	2	7	21	2	-2	4	2	Americas	170
10	1	1	22	1	1	2	1	Americas	170
9	6	5	39	1	3	3	3	Americas	170
9	1	2	27	1	3	2	2	Americas	170
9	1	5	40	2	4	4	2	Americas	170
8	1	7	53	1	4	3	1	Americas	170
10	1	7	79	1	2	4	3	Americas	170
9	1	7	28	1	2	2	4	Americas	170
10	6	6	18	1	2	2	4	Americas	170
8	4	5	53	-2	4	2	3	Americas	170
10	6	7	62	1	2	3	2	Americas	170
10	6	1	24	1	3	3	3	Americas	170
8	1	2	52	1	4	2	4	Americas	170
4	5	2	60	1	2	3	-1	Americas	170
8	1	6	52	1	4	2	3	Americas	170
7	4	4	35	1	1	3	4	Americas	170
10	2	2	35	1	4	3	3	Americas	170
9	6	2	18	1	2	4	3	Americas	170
7	2	4	40	1	4	2	2	Americas	170
9	6	3	23	1	3	4	3	Americas	170
8	1	1	59	1	1	2	3	Americas	170
10	6	5	22	1	2	2	2	Americas	170
10	2	5	21	1	3	2	2	Americas	170
8	2	5	27	1	3	3	2	Americas	170
9	1	4	41	2	3	3	3	Americas	170
8	1	5	39	1	3	2	4	Americas	170
10	6	3	18	2	1	2	2	Americas	170
9	6	5	40	1	2	2	-1	Americas	170
7	1	6	44	1	2	2	2	Americas	170
10	6	5	44	3	2	4	2	Americas	170
6	2	5	50	1	3	4	2	Americas	170
8	1	4	58	2	2	-1	2	Americas	170
9	6	5	38	1	3	2	2	Americas	170
10	1	6	29	1	3	2	3	Americas	170
8	1	7	43	1	2	2	3	Americas	170
10	6	6	53	1	4	2	3	Americas	170
9	1	6	43	1	4	3	-1	Americas	170
5	2	3	40	2	3	3	1	Americas	170
10	2	5	26	1	2	3	2	Americas	170
10	6	7	19	1	1	1	2	Americas	170
9	1	5	30	2	3	1	2	Americas	170
6	4	3	30	1	2	2	2	Americas	170
1	4	6	40	1	2	2	2	Americas	170
8	2	5	25	1	2	1	2	Americas	170
10	2	5	23	1	3	2	3	Americas	170
10	5	1	77	1	3	1	1	Americas	170
9	1	6	66	1	2	2	1	Americas	170
8	1	7	70	1	2	2	1	Americas	170
10	2	7	34	2	3	3	3	Americas	170
10	2	4	23	1	3	2	2	Americas	170
9	1	8	45	1	2	2	2	Americas	170
10	1	8	70	1	2	2	1	Americas	170
8	1	7	68	2	3	2	2	Americas	170
10	1	5	72	1	1	1	2	Americas	170
10	1	7	65	1	1	4	1	Americas	170
8	6	7	26	2	4	3	3	Americas	170
8	4	7	44	1	3	3	1	Americas	170
9	1	5	59	1	1	1	2	Americas	170
10	4	8	53	1	-1	-1	2	Americas	170
7	1	10	37	2	4	2	2	Americas	170
10	6	5	20	1	2	2	2	Americas	170
10	6	5	31	2	3	1	2	Americas	170
10	2	10	21	1	1	-1	3	Americas	170
9	2	7	27	1	3	3	3	Americas	170
7	2	2	48	1	1	1	-1	Americas	170
1	2	2	51	1	1	1	2	Americas	170
10	6	10	23	1	3	1	3	Americas	170
8	1	7	66	1	4	-2	2	Americas	170
10	6	7	26	1	3	2	1	Americas	170
5	6	4	32	1	4	2	2	Americas	170
10	1	1	63	1	2	3	3	Americas	170
10	6	10	31	2	2	2	2	Americas	170
10	1	5	74	1	1	1	2	Americas	170
10	6	7	28	1	4	3	2	Americas	170
9	1	4	66	1	1	1	3	Americas	170
8	4	5	49	1	1	1	4	Americas	170
9	5	7	78	1	4	2	3	Americas	170
10	2	5	30	1	3	1	2	Americas	170
8	6	7	20	1	4	3	2	Americas	170
7	5	7	48	2	-2	2	4	Americas	170
7	6	8	46	1	4	4	1	Americas	170
10	2	8	57	1	3	2	3	Americas	170
10	2	3	60	2	3	3	2	Americas	170
5	5	1	70	1	3	2	3	Americas	170
10	6	2	19	1	4	3	2	Americas	170
6	1	5	31	2	3	4	1	Americas	170
10	6	8	37	1	2	3	-1	Americas	170
10	2	5	26	1	3	3	2	Americas	170
10	5	5	74	1	2	2	2	Americas	170
10	6	5	43	1	2	2	3	Americas	170
6	6	6	20	1	1	2	3	Americas	170
10	6	4	40	1	2	2	2	Americas	170
8	6	5	20	1	3	2	1	Americas	170
8	1	1	39	1	2	2	2	Americas	170
6	1	4	65	2	3	3	1	Americas	170
5	5	1	59	1	3	-1	-1	Americas	170
10	6	8	32	2	3	3	3	Americas	170
10	2	1	42	1	2	2	2	Americas	170
10	2	4	32	1	3	1	2	Americas	170
8	4	8	26	1	1	1	2	Americas	170
9	2	5	67	1	2	2	2	Americas	170
10	1	5	61	1	2	2	3	Americas	170
10	6	4	19	1	3	3	2	Americas	170
10	1	5	61	1	3	1	1	Americas	170
10	4	1	38	1	3	3	2	Americas	170
10	2	7	46	1	3	2	3	Americas	170
5	6	7	20	1	2	2	2	Americas	170
9	2	5	24	1	2	2	2	Americas	170
7	2	4	58	1	2	3	4	Americas	170
9	2	6	24	2	4	1	3	Americas	170
10	2	4	54	1	2	1	3	Americas	170
10	5	4	69	2	-2	1	2	Americas	170
9	2	8	36	1	3	3	-1	Americas	170
10	2	8	41	1	3	4	2	Americas	170
10	6	6	24	1	3	3	2	Americas	170
8	2	4	45	2	-2	2	2	Americas	170
10	1	8	44	1	3	4	2	Americas	170
10	1	5	37	1	3	2	3	Americas	170
8	6	8	33	1	3	3	1	Americas	170
9	6	7	53	1	3	3	3	Americas	170
8	2	6	43	1	4	3	3	Americas	170
8	1	7	37	1	2	2	2	Americas	170
10	1	7	52	1	1	1	1	Americas	170
10	2	6	20	1	4	3	3	Americas	170
9	1	6	56	2	2	4	3	Americas	170
8	1	8	29	1	3	3	3	Americas	170
10	6	3	50	1	2	2	3	Americas	170
10	2	7	33	1	4	2	3	Americas	170
8	6	4	20	1	3	3	3	Americas	170
8	6	4	43	1	2	2	1	Americas	170
8	6	4	41	1	2	3	4	Americas	170
8	6	6	18	2	3	3	3	Americas	170
9	2	2	31	1	2	3	2	Americas	170
8	1	4	63	1	3	2	3	Americas	170
10	2	6	24	1	2	2	2	Americas	170
8	2	6	19	2	3	3	3	Americas	170
10	6	10	18	1	1	1	3	Americas	170
10	1	6	26	1	2	2	2	Americas	170
10	6	2	30	1	2	3	3	Americas	170
9	1	3	37	1	3	2	3	Americas	170
8	2	6	39	1	2	2	2	Americas	170
7	1	7	45	2	3	3	2	Americas	170
10	5	1	67	1	1	1	2	Americas	170
8	4	3	33	1	3	3	3	Americas	170
10	2	8	25	1	4	4	3	Americas	170
9	1	4	52	1	3	2	4	Americas	170
10	2	4	25	1	3	2	2	Americas	170
8	2	5	42	1	-2	2	2	Americas	170
4	1	4	28	1	3	3	4	Americas	170
5	6	3	43	1	3	3	2	Americas	170
8	6	7	21	1	-1	1	3	Americas	170
9	6	5	20	3	4	4	3	Americas	170
9	4	6	56	2	4	4	2	Americas	170
8	6	5	24	1	3	2	1	Americas	170
7	6	7	19	3	4	4	2	Americas	170
8	6	5	26	1	2	2	4	Americas	170
10	2	6	32	1	-1	2	3	Americas	170
10	1	8	78	1	2	2	4	Americas	170
10	2	5	53	1	4	1	2	Americas	170
10	1	7	27	1	4	4	2	Americas	170
10	2	5	24	1	3	1	2	Americas	170
10	6	7	32	1	3	3	3	Americas	170
10	1	5	51	1	2	2	3	Americas	170
10	1	9	39	1	3	2	2	Americas	170
9	1	5	42	1	3	2	2	Americas	170
10	1	5	39	2	3	3	4	Americas	170
8	1	5	45	1	3	3	3	Americas	170
8	6	5	64	1	3	3	3	Americas	170
8	6	7	24	1	3	3	2	Americas	170
8	5	5	64	1	3	3	-1	Americas	170
8	4	6	55	1	2	2	2	Americas	170
10	1	5	73	1	1	1	2	Americas	170
9	1	6	32	1	4	2	2	Americas	170
8	1	3	61	1	3	4	2	Americas	170
10	1	7	46	1	3	2	2	Americas	170
10	1	7	41	1	3	1	4	Americas	170
9	1	5	35	1	4	1	3	Americas	170
5	4	4	55	2	3	3	2	Americas	170
10	6	7	21	1	2	2	1	Americas	170
10	2	6	34	1	2	2	-1	Americas	170
9	2	8	22	1	3	3	2	Americas	170
10	4	1	60	2	-1	4	3	Americas	170
10	1	3	36	1	3	3	2	Americas	170
5	6	7	27	2	3	3	4	Americas	170
10	2	2	58	1	2	3	4	Americas	170
10	2	2	32	1	2	2	2	Americas	170
10	1	1	74	1	2	2	1	Americas	170
9	1	7	30	1	3	3	2	Americas	170
10	2	10	33	1	-2	2	2	Americas	170
5	6	7	46	2	3	2	3	Americas	170
2	6	2	25	2	3	2	2	Americas	170
10	6	6	18	1	3	1	2	Americas	170
10	1	1	29	1	3	3	4	Americas	170
10	2	6	57	1	3	2	3	Americas	170
10	6	1	55	1	2	1	2	Americas	170
7	6	6	28	1	2	2	2	Americas	170
8	2	4	32	1	3	3	3	Americas	170
10	2	1	53	1	2	1	3	Americas	170
7	1	1	53	2	-1	3	4	Americas	170
10	2	5	19	2	3	3	3	Americas	170
5	6	7	23	1	3	3	2	Americas	170
7	6	3	19	-1	2	2	2	Americas	170
10	5	3	76	1	2	3	3	Americas	170
9	2	4	31	1	4	2	2	Americas	170
9	1	3	60	1	3	2	-1	Americas	170
9	2	8	40	1	3	3	2	Americas	170
9	1	5	64	1	2	2	3	Americas	170
8	6	8	30	1	2	2	3	Americas	170
10	6	7	19	1	3	3	2	Americas	170
10	2	2	23	1	3	2	2	Americas	170
8	2	7	39	1	2	3	2	Americas	170
8	1	6	44	1	3	3	3	Americas	170
10	1	6	55	1	3	3	1	Americas	170
10	5	5	70	1	2	2	2	Americas	170
10	2	5	36	1	2	2	3	Americas	170
10	6	4	26	1	1	2	2	Americas	170
7	4	5	47	1	4	2	2	Americas	170
10	1	3	35	1	-1	2	3	Americas	170
9	1	3	56	1	-1	3	-1	Americas	170
10	1	5	41	1	2	2	3	Americas	170
10	2	6	32	1	2	3	3	Americas	170
9	6	6	25	1	3	3	3	Americas	170
8	6	3	18	2	-2	2	-1	Americas	170
10	2	3	46	1	2	3	3	Americas	170
9	2	2	33	1	3	2	2	Americas	170
10	2	7	31	1	2	3	2	Americas	170
5	4	5	18	1	1	1	1	Americas	170
8	2	8	46	1	2	2	2	Americas	170
7	1	7	23	2	3	2	2	Americas	170
9	6	6	25	1	2	3	1	Americas	170
9	5	5	77	1	1	1	3	Americas	170
8	2	4	29	2	2	3	3	Americas	170
10	1	8	58	3	3	4	3	Americas	170
10	2	7	61	1	2	2	2	Americas	170
10	2	5	40	1	1	1	-1	Americas	170
8	6	8	32	1	2	1	3	Americas	170
9	4	1	59	1	2	-1	2	Americas	170
10	1	5	21	1	4	1	1	Americas	170
6	2	7	55	1	2	2	1	Americas	170
9	2	1	24	1	2	3	3	Americas	170
10	1	8	56	1	2	1	1	Americas	170
10	2	7	28	1	2	1	1	Americas	170
10	2	6	35	1	3	2	-1	Americas	170
5	2	2	58	2	1	-1	-1	Americas	170
5	4	4	46	1	2	2	3	Americas	170
8	2	4	38	1	2	-1	-1	Americas	170
10	1	3	31	1	1	1	2	Americas	170
8	2	4	26	1	1	1	2	Americas	170
6	2	1	26	1	3	2	1	Americas	170
7	2	3	27	2	3	3	3	Americas	170
8	2	8	53	1	3	3	3	Americas	170
10	1	8	56	1	2	2	2	Americas	170
8	1	2	68	1	1	3	-1	Americas	170
8	6	6	18	1	4	3	3	Americas	170
10	1	2	36	1	1	1	-1	Americas	170
10	6	5	43	1	1	1	3	Americas	170
9	1	8	57	1	3	3	2	Americas	170
5	6	9	29	3	1	2	4	Americas	170
10	5	1	51	1	2	1	2	Americas	170
6	6	7	37	1	3	2	2	Americas	170
10	6	4	25	1	1	1	2	Americas	170
7	6	6	48	1	3	3	2	Americas	170
9	6	6	18	1	4	2	2	Americas	170
10	1	5	45	1	2	2	1	Americas	170
5	6	7	21	2	3	4	2	Americas	170
10	6	8	18	1	4	2	2	Americas	170
8	6	8	29	1	3	3	3	Americas	170
9	2	4	21	1	3	2	2	Americas	170
10	2	5	29	1	1	1	2	Americas	170
10	5	3	52	1	2	2	-1	Americas	170
9	2	4	40	1	3	4	2	Americas	170
9	6	7	20	1	3	2	2	Americas	170
8	1	6	40	1	3	3	4	Americas	170
9	6	5	22	1	2	2	2	Americas	170
10	6	3	34	1	4	1	2	Americas	170
7	1	4	46	1	3	3	2	Americas	170
7	1	5	34	1	4	2	2	Americas	170
8	1	5	54	1	2	2	2	Americas	170
8	2	4	23	1	3	2	2	Americas	170
10	2	5	41	1	3	2	2	Americas	170
1	1	3	59	1	1	1	4	Americas	170
6	5	2	69	1	2	3	3	Americas	170
9	6	3	24	1	4	3	3	Americas	170
7	1	6	33	1	2	2	2	Americas	170
6	1	5	32	1	2	3	3	Americas	170
6	1	4	41	1	2	3	1	Americas	170
8	1	4	48	2	2	2	2	Americas	170
2	1	3	47	1	2	1	3	Americas	170
10	1	4	38	1	3	2	-1	Americas	170
8	6	7	19	1	1	1	2	Americas	170
8	3	5	51	1	3	2	2	Americas	170
9	1	3	53	1	3	3	3	Americas	170
4	2	6	26	1	3	-1	1	Americas	170
9	1	5	51	1	4	-1	1	Americas	170
9	6	8	39	1	3	2	3	Americas	170
10	1	4	60	1	2	2	2	Americas	170
10	6	6	20	1	3	3	2	Americas	170
8	1	3	57	1	3	2	2	Americas	170
8	1	3	82	1	1	2	2	Americas	170
10	6	4	52	1	1	1	4	Americas	170
10	2	3	56	1	2	2	2	Americas	170
8	1	4	71	1	2	3	3	Americas	170
10	1	3	32	1	2	3	3	Americas	170
10	2	2	22	2	2	2	1	Americas	170
10	1	2	38	1	2	2	2	Americas	170
8	1	1	53	2	2	2	2	Americas	170
8	4	3	53	1	3	3	4	Americas	170
10	6	3	18	1	2	4	2	Americas	170
9	1	5	60	1	2	1	1	Americas	170
5	1	4	65	1	2	1	2	Americas	170
7	2	3	61	1	3	2	3	Americas	170
9	1	3	71	1	2	3	2	Americas	170
10	1	5	42	1	2	2	3	Americas	170
10	1	2	29	1	4	3	3	Americas	170
10	2	4	31	1	3	2	2	Americas	170
8	1	2	32	1	3	2	3	Americas	170
7	2	4	26	1	2	3	4	Americas	170
10	6	6	26	2	4	4	3	Americas	170
8	2	5	25	2	3	4	2	Americas	170
10	2	5	37	2	2	2	2	Americas	170
9	2	5	23	1	2	2	1	Americas	170
10	1	4	37	1	1	1	2	Americas	170
8	1	5	64	2	3	3	2	Americas	170
10	6	6	38	1	4	2	2	Americas	170
7	6	5	18	1	3	2	2	Americas	170
3	6	4	46	2	2	2	3	Americas	170
7	5	4	47	1	3	3	4	Americas	170
10	2	7	21	1	1	1	3	Americas	170
8	1	5	62	1	3	3	2	Americas	170
10	5	5	67	1	3	3	4	Americas	170
10	1	6	27	1	3	3	2	Americas	170
9	6	-1	55	2	3	2	-1	Americas	170
8	2	1	65	1	1	3	1	Americas	170
10	6	3	53	1	2	2	2	Americas	170
10	4	3	61	1	2	2	1	Americas	170
9	2	6	32	1	3	2	1	Americas	170
9	2	3	38	1	2	2	2	Americas	170
8	2	1	22	3	1	1	2	Americas	170
10	1	3	61	2	2	3	3	Americas	170
8	1	7	45	2	4	3	2	Americas	170
6	6	-1	18	2	3	4	2	Americas	170
10	4	6	65	1	-1	3	-1	Americas	170
9	6	6	56	1	3	3	2	Americas	170
10	6	7	75	1	2	2	2	Americas	170
9	1	8	50	1	4	4	4	Americas	170
10	6	6	26	1	4	2	3	Americas	170
8	5	5	76	1	3	3	3	Americas	170
10	6	6	19	1	4	4	1	Americas	170
10	2	7	76	1	1	1	2	Americas	170
6	1	5	78	1	3	3	3	Americas	170
10	6	5	50	1	3	3	2	Americas	170
9	2	5	58	2	4	2	2	Americas	170
9	1	4	56	1	3	3	3	Americas	170
5	2	4	38	2	3	2	2	Americas	170
8	1	7	40	2	3	3	1	Americas	170
10	6	10	32	1	2	2	2	Americas	170
10	6	7	18	2	4	2	3	Americas	170
5	5	6	74	1	2	2	2	Americas	170
7	1	7	47	1	3	3	1	Americas	170
8	6	8	18	1	4	4	2	Americas	170
8	1	5	30	1	4	4	1	Americas	170
10	6	2	29	1	3	2	3	Americas	170
10	6	6	68	1	3	1	-1	Americas	170
10	2	2	28	2	3	2	2	Americas	170
8	6	5	21	1	4	4	3	Americas	170
10	6	5	25	1	3	3	2	Americas	170
